"","kingdom","phylum","class","order","family","genus","specie.1","Specie.mergedColors","Specie.brown","Specie.yellow","Specie.green","Specie.turquoise","Specie.black","Specie.blue","Specie.red","Specie.brown.p","Specie.yellow.p","Specie.green.p","Specie.turquoise.p","Specie.black.p","Specie.blue.p","Specie.red.p"
"GGB9705_SGB15224","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__GGB9705","s__GGB9705_SGB15224","grey",0.00953724621506324,-0.0306254685766919,0.0775052984994159,0.0694893415014896,-0.020338797438083,-0.124468813446639,-0.0839964271779188,0.835078902397357,0.503701719285952,0.0901885699732573,0.128835206885049,0.657028686334332,0.00637911221368373,0.0662400872969119
"GGB9634_SGB15097","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__GGB9634","s__GGB9634_SGB15097","grey",-0.0143123954638362,-0.0105952164629357,0.0083271883534705,-0.0186794953953399,-0.0204312834438313,-0.033377045294234,-0.0343350519146524,0.754706419161719,0.817090863287204,0.85575820856432,0.683429209508412,0.655569277995316,0.466132093957698,0.453425162430382
"GGB4579_SGB6329","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__GGB4579","s__GGB4579_SGB6329","grey",0.00396237180619652,-0.013927678009302,-0.0227888501488181,0.0533513000677003,-0.024279691655052,-0.0452980640348186,-0.0151395730184823,0.931073326577354,0.761097079771027,0.618822525022613,0.243845146315026,0.596058705937896,0.322509456224383,0.741022981607594
"Firmicutes_bacterium_AM41_11","k__Bacteria","p__Firmicutes","c__Firmicutes_unclassified","o__Firmicutes_unclassified","f__Firmicutes_unclassified","g__Firmicutes_unclassified","s__Firmicutes_bacterium_AM41_11","grey",0.0279444189431292,-0.00386178113705384,0.00446174142077107,0.0153983530219529,-0.00847297005629557,-0.0570678689292431,-0.0337297474489413,0.541785835837137,0.932818950426712,0.92241245364182,0.736758642887657,0.853261337164868,0.212491296377625,0.461431095373392
"GGB9635_SGB15102","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__GGB9635","s__GGB9635_SGB15102","grey",0.0294442363859945,-0.0102457809534545,0.070171159810806,-0.00965345354287731,-0.0228204559629062,-0.0436117155801289,-0.0457348504382965,0.520305682946232,0.82302198569402,0.125115974197303,0.833098707353695,0.618336023837447,0.34086963253417,0.317860785953808
"Ruminococcaceae_unclassified_SGB15233","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcaceae_unclassified","s__Ruminococcaceae_unclassified_SGB15233","grey",-0.00277918779073864,-0.0140301808503615,0.0316002607345634,-0.0243275507976334,-0.0266677400575468,-0.0486451789324771,-0.0678256064294115,0.951624659915566,0.759392764701907,0.490212540647176,0.595334279446128,0.56041135631674,0.288009134598325,0.138269866449193
"Pseudoruminococcus_massiliensis","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Pseudoruminococcus","s__Pseudoruminococcus_massiliensis","grey",-0.0236278978037968,-0.0240141227520817,0.111568280919963,0.0748560214376282,-0.0230024872755375,-0.0591975080939397,-0.057052155944521,0.605964272041752,0.600085781989338,0.0145640086044241,0.101772640162568,0.615537307645768,0.195890000869123,0.212617438025635
"Alistipes_inops","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Rikenellaceae","g__Alistipes","s__Alistipes_inops","grey",-0.0362797016237523,-0.0182094728192129,0.0293559088688716,-0.026610399534135,-0.024837333072018,-0.0807314642158359,-0.0199027946568056,0.428240399239484,0.690980009791963,0.521558461363582,0.561255101885767,0.587642872204789,0.0775368699283936,0.663926210897852
"GGB3614_SGB4886","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__GGB3614","s__GGB3614_SGB4886","grey",0.0567617148041987,-0.0213209833104577,-0.00258797870591063,0.0283016409868042,-0.0438662320118791,-0.0995640679955254,-0.0448002599017473,0.214958773445628,0.641597616404112,0.954949241768359,0.536629999877753,0.338056617493629,0.0293473529108279,0.327861162049536
"Butyrivibrio_crossotus","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Butyrivibrio","s__Butyrivibrio_crossotus","grey",0.0485773706024311,-0.0171575324535041,-0.0108107683642304,0.000460397486219763,-0.0282048711681585,-0.0774603355289909,-0.0343958528175292,0.288682466170323,0.70798966593949,0.813437383014523,0.991981423266253,0.53802425916638,0.0903759489000243,0.452625333504956
"GGB9631_SGB15087","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__GGB9631","s__GGB9631_SGB15087","grey",0.00329554438425339,-0.0184300277016285,0.0815237189807403,0.0311863666303705,-0.0237655717273832,-0.0923631865425904,-0.0680165849915612,0.942651043502746,0.6874329758907,0.0746612163476869,0.495916238145658,0.603865876198716,0.043330907036374,0.137160641411153
"Desulfovibrio_fairfieldensis","k__Bacteria","p__Proteobacteria","c__Deltaproteobacteria","o__Desulfovibrionales","f__Desulfovibrionaceae","g__Desulfovibrio","s__Desulfovibrio_fairfieldensis","grey",-0.0276410051049354,-0.0153851530341537,0.104939634895292,0.0127604686017502,-0.00154288608956398,-0.0226227319294086,-0.0618563424857766,0.546184319504626,0.736975966345099,0.0216152980793345,0.780583928828292,0.973132722700854,0.621382279619334,0.176519460129539
"GGB4768_SGB6601","k__Bacteria","p__Firmicutes","c__CFGB1798","o__OFGB1798","f__FGB1798","g__GGB4768","s__GGB4768_SGB6601","grey",-0.0246097858906015,-0.0201830935140552,0.0116354810326364,-0.0157806123282639,-0.0324576256832414,-0.0705466743417643,-0.042888619017276,0.591070358311089,0.659488604857604,0.799496958542517,0.730474326747963,0.478510321467648,0.123103521701633,0.348942841437277
"Ruminococcaceae_unclassified_SGB4191","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcaceae_unclassified","s__Ruminococcaceae_unclassified_SGB4191","grey",0.0165395391118968,-0.0394358281712507,-0.0431676157153084,-0.0563735306641107,-0.058972593849228,-0.127309235926418,-0.0564160980383277,0.718051296116032,0.389141541284208,0.345813671639615,0.218116887603279,0.197597165630095,0.00526460379099254,0.217768962188157
"GGB9694_SGB15203","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__GGB9694","s__GGB9694_SGB15203","grey",0.00670617110374714,-0.0120992293351144,0.0298258069633883,0.000517184245598654,-0.0243277138899388,-0.060341011829318,-0.0601693678741319,0.883613607581228,0.791685630240723,0.51491156380372,0.990992428374347,0.595331811461881,0.187376934350382,0.188637112003513
"GGB6601_SGB9333","k__Bacteria","p__Planctomycetes","c__Planctomycetia","o__Pirellulales","f__Pirellulaceae","g__GGB6601","s__GGB6601_SGB9333","grey",-0.0350050111018856,-0.0350631186159967,-0.0118056111812362,-0.0712992631438707,-0.0279965756032106,-0.0477236894011531,-0.026319983774586,0.444655913815306,0.4438999038196,0.796628935972634,0.119146203903026,0.541031517790199,0.297249914890141,0.565537851101227
"GGB1681_SGB2313","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Rikenellaceae","g__GGB1681","s__GGB1681_SGB2313","grey",-0.0263949931118938,-0.000454199417094104,0.00103157897664734,-0.0618154599218119,-0.0216587163608042,-0.0581022320242817,-0.0621385611976466,0.564430193673001,0.992089369247586,0.982034573573225,0.176806115921104,0.636326535445377,0.204305724096772,0.174550043667218
"Alistipes_sp_AF17_16","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Rikenellaceae","g__Alistipes","s__Alistipes_sp_AF17_16","grey",-0.0277761836642968,-0.0213181509162328,0.0427737682074918,0.0554387268107041,-0.0310443308239483,-0.0900477308697284,-0.0942876127030176,0.544222505940497,0.641641898975509,0.350236177427535,0.225858152005368,0.497881677717525,0.0488791170301158,0.0391324965492048
"GGB3277_SGB4327","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__GGB3277","s__GGB3277_SGB4327","grey",0.0338002079358188,-0.0301002002144227,0.0794004581774172,0.102822519093022,-0.0283233304506088,-0.0597460653113208,-0.0290862775022751,0.460495135272098,0.511050549004085,0.0825699980416497,0.0244192027177931,0.536317746868506,0.191771530031786,0.525392278953701
"GGB9633_SGB15091","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__GGB9633","s__GGB9633_SGB15091","grey",0.0314348511980917,-0.00180675233062605,0.113333228637952,0.0844614611547575,0.0133759934860978,-0.0472996306553758,-0.0451308066276924,0.49248775045565,0.968540049514555,0.0130669512244457,0.0647469857206266,0.770289605712373,0.301568082912384,0.324301205735024
"Clostridia_unclassified_SGB6307","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__Clostridia_unclassified","s__Clostridia_unclassified_SGB6307","grey",-0.00771405364242477,-0.00414873702678047,0.0635916598694295,0.0608692216128954,-0.0106777608855393,-0.0315923675058299,-0.0253681603221452,0.866275135069838,0.927840073404604,0.164668062581064,0.183537801986835,0.815691310252081,0.490320983891584,0.57968300011958
"Clostridia_unclassified_SGB13972","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__Clostridia_unclassified","s__Clostridia_unclassified_SGB13972","grey",0.0229610297837941,-0.0172843098234096,0.00787523880410346,-0.0258475139690399,-0.0304838336878016,-0.0607381978540068,-0.0362577458967399,0.616174225020482,0.705931785970914,0.863508005094724,0.572538601837574,0.505677788087082,0.184484647010137,0.428520137061308
"GGB6612_SGB9346","k__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Alphaproteobacteria_unclassified","f__Alphaproteobacteria_unclassified","g__GGB6612","s__GGB6612_SGB9346","grey",-0.024157411140552,-0.0117316015916812,-0.0254467433691092,-0.0162800167607888,-0.0274955237767226,-0.0291877696667893,-0.0398482386702241,0.597911437919515,0.797876241973577,0.578508927609909,0.72229130924985,0.548299550817453,0.523947503540731,0.384197499286167
"Bacteroides_cellulosilyticus","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__Bacteroides_cellulosilyticus","grey",-0.0793448115186099,-0.0453829564881701,0.040044766504261,-0.0837101788037104,-0.0175555375879423,-0.0609316162014006,-0.0974280881997412,0.0827860412104106,0.321602511058325,0.381855032723536,0.0671731345994022,0.701536362038393,0.183088170034081,0.0330216036316445
"Clostridium_sp_OM07_10AC","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Clostridiaceae","g__Clostridium","s__Clostridium_sp_OM07_10AC","grey",0.0278180827137969,-0.025031785594082,0.0360833829125942,0.0628804987020477,-0.0295059580040782,-0.108523735232083,-0.0461254266004766,0.543615144951931,0.58472116625127,0.430745454375534,0.169450624038649,0.519431183440297,0.0175027269383575,0.313741183827533
"Gemmiger_SGB15295","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Gemmiger","s__Gemmiger_SGB15295","grey",-0.000590691482307712,-0.0198562446188168,0.0781989620223805,0.0551533722098007,-0.0201355534918749,-0.0322435950856119,-0.0421177113893695,0.989712251332834,0.664664321096356,0.0873370963043705,0.228259705348402,0.660240408710888,0.481417309200846,0.357682036459072
"Ruminococcus_sp_NSJ_71","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcus","s__Ruminococcus_sp_NSJ_71","grey",-0.00629623754791905,-0.0232965300853318,-0.00637262825532069,0.0307696471187595,-0.0392139821337881,-0.0781655834364246,-0.0982385359253539,0.890682056222329,0.611028190910015,0.88936418389678,0.501694343271929,0.391816957966839,0.087472626078981,0.0315837158310549
"Alphaproteobacteria_bacterium","k__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Alphaproteobacteria_unclassified","f__Alphaproteobacteria_unclassified","g__Alphaproteobacteria_unclassified","s__Alphaproteobacteria_bacterium","grey",0.0368447431645449,-0.0137859952696091,-0.0216194903683523,-0.0288882658625333,-0.0262702702955083,-0.0495987611952694,-0.0492205472698174,0.421077728195115,0.763454741333124,0.636937810330291,0.528216878942957,0.566272539566805,0.278651959979628,0.282338273688757
"Ruminococcaceae_unclassified_SGB15260","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcaceae_unclassified","s__Ruminococcaceae_unclassified_SGB15260","grey",0.0141935537172995,-0.0301696466062994,0.0691910915125638,0.0703146619095787,-0.034385513969312,-0.10496521480519,-0.0874041553981901,0.756678772895054,0.510075758214019,0.130488802674018,0.124343922370526,0.452761283784372,0.0215832040436718,0.0559281547504721
"Ruminococcaceae_unclassified_SGB4425","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcaceae_unclassified","s__Ruminococcaceae_unclassified_SGB4425","grey",0.0860125693824158,-0.0322195047952228,-0.00839028448964308,0.0979284769868755,-0.0457636537135968,-0.115422864183057,-0.0655873484499724,0.0599656908835937,0.481745105083574,0.854677353319788,0.0321273691206371,0.317555781959153,0.0114712139110667,0.151788604266533
"Gemmiger_SGB15299","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Gemmiger","s__Gemmiger_SGB15299","grey",0.0131151492159853,-0.0226334296017268,-0.0164923850409867,0.0375667282682971,-0.0290417295899808,-0.0590046620302547,-0.0370946902975576,0.774647277634167,0.621217298558956,0.718821049139752,0.41202833831938,0.526027074611442,0.197353097577544,0.417931800014628
"GGB5980_SGB8599","k__Bacteria","p__Candidatus_Melainabacteria","c__Candidatus_Melainabacteria_unclassified","o__Candidatus_Gastranaerophilales","f__Candidatus_Gastranaerophilales_unclassified","g__GGB5980","s__GGB5980_SGB8599","grey",-0.019809854236492,-0.0271388729821501,-0.0387893050528896,-0.0137376064755684,-0.0268948799261282,-0.0185527760895765,0.00220817653635948,0.665400222349031,0.553502092999399,0.396969409267797,0.76426045408338,0.557075105915308,0.685461857357256,0.961555182502561
"Candidatus_Gastranaerophilales_bacterium","k__Bacteria","p__Candidatus_Melainabacteria","c__Candidatus_Melainabacteria_unclassified","o__Candidatus_Gastranaerophilales","f__Candidatus_Gastranaerophilales_unclassified","g__Candidatus_Gastranaerophilales_unclassified","s__Candidatus_Gastranaerophilales_bacterium","grey",0.0405563273674137,-0.0195989101110013,-0.0406975339560376,-0.032207126365908,-0.047603717379452,-0.0612414340211472,-0.0114938966538004,0.375798681850238,0.6687505219824,0.374137411623335,0.481913585076202,0.298467382497622,0.180867587836726,0.801885820618647
"GGB4239_SGB5731","k__Bacteria","p__Firmicutes","c__Negativicutes","o__Acidaminococcales","f__Acidaminococcaceae","g__GGB4239","s__GGB4239_SGB5731","grey",-0.0180947440989213,-0.00239961586382444,0.0205880889955756,0.0106651091219027,-0.0154221461115216,-0.052874325704966,-0.0516425582812792,0.692827796881045,0.958225100018512,0.653097917284005,0.815905784886563,0.736366968535591,0.248092195398615,0.259297811625924
"Lachnospiraceae_bacterium_WCA3_601_WT_6H","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Lachnospiraceae_unclassified","s__Lachnospiraceae_bacterium_WCA3_601_WT_6H","grey",0.0194324971711184,-0.0317458109111384,-0.0320828352767421,0.0126701839282663,-0.0390603391540399,-0.123502708661331,-0.0619324341526818,0.671398211094573,0.488215167188345,0.483607052366603,0.782097168881079,0.393676364213096,0.00680387055482565,0.17598684875914
"Butyricimonas_faecalis","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Odoribacteraceae","g__Butyricimonas","s__Butyricimonas_faecalis","grey",0.0354628800001499,-0.0128318044647954,-0.0529276575406257,-0.00649920170104644,-0.0469850995107553,-0.0669439681877804,-0.0617801253941888,0.438718666081317,0.779388870608851,0.247614775113521,0.887181244663187,0.304797697188724,0.143480038394466,0.177054149062665
"Akkermansia_sp_KLE1605","k__Bacteria","p__Verrucomicrobia","c__Verrucomicrobiae","o__Verrucomicrobiales","f__Akkermansiaceae","g__Akkermansia","s__Akkermansia_sp_KLE1605","grey",-0.0368013697885352,-0.0211598517360665,0.111843561235514,-0.0725758387394905,-0.0150951598208728,0.0387105626853234,-0.0437506411985326,0.421625048877289,0.644118815938832,0.0143210188263221,0.112661702606115,0.741755652202436,0.397929220099223,0.339332325059517
"Eubacterium_sp_AF15_50","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Eubacteriaceae","g__Eubacterium","s__Eubacterium_sp_AF15_50","grey",0.00523850448535761,-0.00786851195640907,0.0238335878121874,-0.000220763606596052,-0.0140239635542516,-0.0433775204353894,-0.0253873246300566,0.908959157783152,0.863623454448681,0.602830392360429,0.99615499031235,0.759496106620094,0.343471211127462,0.579396572459495
"Candidatus_Gastranaerophilales_unclassified_SGB8630","k__Bacteria","p__Candidatus_Melainabacteria","c__Candidatus_Melainabacteria_unclassified","o__Candidatus_Gastranaerophilales","f__Candidatus_Gastranaerophilales_unclassified","g__Candidatus_Gastranaerophilales_unclassified","s__Candidatus_Gastranaerophilales_unclassified_SGB8630","grey",-0.0143080523867977,-0.0169420294316517,-0.0224784776203936,-0.028490641950361,-0.0168021296615834,-0.0319187515897633,-0.0238345548920484,0.754778470943317,0.711492637192412,0.623608841031751,0.533912109513686,0.713769948177775,0.485847615287741,0.602815675183701
"Ruminococcus_callidus","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcus","s__Ruminococcus_callidus","grey",0.0489507546151775,-0.030507101736239,0.0642211201601797,0.057652456444405,-0.0453088698308461,-0.0711322925553161,-0.0886377035743268,0.284987898853052,0.505352876728332,0.160520108317383,0.207836539120132,0.32239392064116,0.120015488634351,0.0525403603648326
"GGB1153_SGB1481","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__GGB1153","s__GGB1153_SGB1481","grey",0.000746412819565003,-0.0141007097870842,-0.03785262182176,-0.0556769049057581,-0.0287505820267291,-0.0550274243883197,-0.0407340329044372,0.987000352727014,0.758220755415722,0.408476957407363,0.223867447392952,0.530185449192156,0.229325433458264,0.373708745671585
"GGB6007_SGB8634","k__Bacteria","p__Candidatus_Melainabacteria","c__Candidatus_Melainabacteria_unclassified","o__Candidatus_Gastranaerophilales","f__Candidatus_Gastranaerophilales_unclassified","g__GGB6007","s__GGB6007_SGB8634","grey",-0.0199752573895589,-0.0153604572639857,-0.0337285043518046,-0.0387140450881013,-0.0181671519900532,-0.00722615409805391,-0.0282013276591297,0.662777868608449,0.73738261167319,0.461447617526975,0.397886742760167,0.69166140375285,0.874660928358214,0.538075348415251
"Clostridia_unclassified_SGB6317","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__Clostridia_unclassified","s__Clostridia_unclassified_SGB6317","grey",-0.0163161558096512,-0.0135254003625908,-0.0125664536904418,0.0435874258428443,-0.0224922509753296,-0.0347010546877207,-0.0309833251116315,0.721700364936181,0.767796852726942,0.783836781997824,0.341138871127954,0.623396101123175,0.448622462531452,0.498727119365952
"GGB4250_SGB5751","k__Bacteria","p__Firmicutes","c__Negativicutes","o__Acidaminococcales","f__Acidaminococcaceae","g__GGB4250","s__GGB4250_SGB5751","grey",0.00301729478640727,0.00908914026674866,-0.0273608806238313,-0.0227766657186431,-0.0170524991252986,-0.0420846267947137,-0.0238557805207138,0.947485836450186,0.842724368448657,0.550260787546014,0.619010121706534,0.709696203909103,0.358060139311008,0.602492700766301
"Bacteroidales_bacterium","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidales_unclassified","g__Bacteroidales_unclassified","s__Bacteroidales_bacterium","grey",0.0126060732255596,-0.0171912842734235,0.00177068266350283,0.021280322218026,-0.0149279005394149,-0.0330393447654678,-0.0255159244729305,0.783172212970636,0.707441590084535,0.969167795209305,0.642233446893109,0.744516965743435,0.470657874895031,0.57747624824632
"Paraprevotella_clara","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae","g__Paraprevotella","s__Paraprevotella_clara","grey",0.0395698101082668,-0.0441267908231346,-0.0977962020261771,-0.0431424694358398,-0.0561607454431171,-0.055687938515845,-0.000257281208684103,0.387531128284692,0.335192261958312,0.0323617198107007,0.346094974082355,0.21986206399044,0.223775531996804,0.995518974400076
"Lachnospira_sp_NSJ_43","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Lachnospira","s__Lachnospira_sp_NSJ_43","grey",-0.0275738359841171,-0.0471697996804467,-0.0315147024480425,0.0582623870206456,-0.0517587307008357,-0.0718861254568384,-0.0387790121623163,0.54716042634075,0.302898427943887,0.491388691605759,0.203059042276503,0.258226283387154,0.116129853375355,0.397094792780591
"Parabacteroides_johnsonii","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Tannerellaceae","g__Parabacteroides","s__Parabacteroides_johnsonii","grey",-0.0375011434107205,-0.0284758549480522,-0.0488360323627009,-0.0311051350522943,-0.0348513465327064,-0.0238645552932889,0.000118026121579392,0.412845602632549,0.534124500846573,0.286119646358436,0.497039785493258,0.446658697047822,0.602359204357926,0.997944349440806
"Clostridia_unclassified_SGB4317","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__Clostridia_unclassified","s__Clostridia_unclassified_SGB4317","grey",0.0210831465299127,-0.0205404947583666,0.091057014105586,0.0417303067921413,0.0118958193507119,-0.0192434759960512,-0.0488821156099841,0.645320447653741,0.653847635027396,0.0463916179401219,0.362125143853899,0.795109330663368,0.674410542700362,0.285664666885813
"Bacteroides_salyersiae","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__Bacteroides_salyersiae","grey",-0.0530956694083814,-0.0151368282361607,-0.0549147045706695,-0.0581542910977762,-0.0404003864675925,-0.0484675560635329,-0.0172212775365042,0.246114945411952,0.741068254642666,0.230282219547066,0.203899877363578,0.377638565258225,0.289775157940073,0.706954673985713
"Bacteroides_clarus","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__Bacteroides_clarus","grey",-0.0256947523445712,-0.0233160657317003,-0.041023919568365,-0.0438013056614291,-0.026619689647063,-0.0141460662694877,-0.0222037470495165,0.574810867780868,0.610729131437596,0.370314908584217,0.338772792845645,0.561118359571681,0.757467339828999,0.6278587832468
"Coprobacter_fastidiosus","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Barnesiellaceae","g__Coprobacter","s__Coprobacter_fastidiosus","grey",-0.0447940036243877,-0.0400456191638072,-0.0611054921089299,-0.0912954425304037,-0.0513232610539076,-0.0570080402248047,-0.045315908595435,0.327928784381794,0.381844888717468,0.181839468354807,0.0458197542517793,0.262258682271078,0.212971880994094,0.322318676641667
"Prevotella_sp_885","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae","g__Prevotella","s__Prevotella_sp_885","grey",0.0314047638903218,-0.0138214448872326,-0.0291936286033436,-0.0478453364578464,-0.0214594346691512,-0.0271058966397023,-0.0166449961211662,0.492902207509335,0.762864638374542,0.52386416162537,0.296018832953843,0.639434574744976,0.553984340873901,0.716330826747659
"Desulfovibrionaceae_bacterium","k__Bacteria","p__Proteobacteria","c__Deltaproteobacteria","o__Desulfovibrionales","f__Desulfovibrionaceae","g__Desulfovibrionaceae_unclassified","s__Desulfovibrionaceae_bacterium","grey",0.00423395420580866,-0.0217967387031719,-0.0524033598176104,-0.0370376427803902,-0.0315509973908191,0.0128226111343114,0.00676848682551715,0.926362031581813,0.634177640025559,0.252336104519173,0.418648603369231,0.490889568608236,0.779542853306311,0.882539897056467
"Prevotella_marseillensis","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae","g__Prevotella","s__Prevotella_marseillensis","grey",-0.011400242678919,-0.0118130055482987,-0.0211606067707237,-0.0455468563553646,-0.0156356392629565,0.00209936872977464,0.00550293582915093,0.803467000402034,0.796504344859335,0.644106992481615,0.319856194273377,0.732855577525655,0.963448193444541,0.904385025168505
"Mesosutterella_multiformis","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Sutterellaceae","g__Mesosutterella","s__Mesosutterella_multiformis","grey",0.00466710924482789,-0.0188365232623281,0.00560637752684925,0.00385828086397808,-0.0076173356607928,-0.00126890843392748,-0.0210585325473571,0.918853234451455,0.680913567011358,0.902596542739738,0.932879699087226,0.867936318188115,0.977902326043787,0.645706235933806
"Roseburia_faecis","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Roseburia","s__Roseburia_faecis","grey",-0.0462567108215544,-0.0413993567137412,-0.0702784114192384,0.0595610833909185,-0.0642478219326833,-0.0476537009724996,0.000394737591227889,0.312364362812438,0.365947956478499,0.12453860206227,0.193153186825765,0.160345908234421,0.297959749739392,0.993124967383173
"Butyricimonas_paravirosa","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Odoribacteraceae","g__Butyricimonas","s__Butyricimonas_paravirosa","grey",-0.0397674876992202,-0.0203488619609321,-0.0870067871401059,-0.102047045355611,-0.0261858103835389,1.04149741074733e-05,0.0197004131105308,0.38516252626106,0.656869807060744,0.0570573643539381,0.0255221469661021,0.567521772297838,0.999818603115241,0.667137584491068
