comparison,modality,variable,n_A,n_B,mean_A,mean_B,median_A,median_B,delta_mean,cohen_d,p_value,fdr_q
canonical_control vs ME_CFS_like_control,kegg,kegg__K02654,57,21,201.2509536213474,217.40429509238385,167.51182891752632,207.1864948959785,-16.15334147103644,-0.1403272308064904,0.6281065110802146,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K02838,57,21,814.4390410338622,782.6578447861771,776.964782022376,761.387467900283,31.781196247685102,0.20383242093391207,0.6281065110802146,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K03147,57,21,2562.814576787023,2538.4490521914076,2258.67121414359,2293.99161189866,24.36552459561517,0.025816545741444735,0.6281065110802146,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K03306,57,21,569.1511692719424,606.2720370594992,594.065061843436,632.4152288358196,-37.12086778755679,-0.17589248025513635,0.6281065110802146,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K03325,57,21,245.84743979648113,210.29401460204505,212.415707470691,223.7568700880715,35.55342519443607,0.2585888534583725,0.6281065110802146,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K06603,57,21,41.291254252945876,39.936487227520445,32.4549906642887,24.578161757346653,1.3547670254254314,0.03993830882948984,0.6281065110802146,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K07030,57,21,655.3626298070359,611.6782157791957,601.674871593388,577.1110022320005,43.68441402784015,0.18118045289855414,0.6281065110802146,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K09955,57,21,5473.7263022801835,5560.410383971997,4913.278918434004,5081.85663760679,-86.68408169181384,-0.04178033416650953,0.6281065110802146,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K10441,57,21,378.8160540289037,373.5754821539057,355.80630204763,337.86444604548797,5.240571874998011,0.02654769049924249,0.6281065110802146,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K13542,57,21,270.0116919017881,265.02755972417094,269.1646352484575,230.276906568912,4.984132177617141,0.042085679694015166,0.6281065110802146,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K14086,57,21,29.49576001552417,30.532207273262586,23.40734863321915,26.3912467209803,-1.0364472577384163,-0.04041952808379995,0.6281065110802146,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K13934,57,21,15.062468236719335,12.894831966533937,3.01717326590752,7.23083689688675,2.1676362701853975,0.12244144095084955,0.6282142987297052,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K18094,57,21,13.386071150484604,39.95310708726066,0.606812605163425,0.80073681756715,-26.56703593677606,-0.36293906479731575,0.6282142987297052,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K03414,57,21,6.461899312109636,10.229276640905193,0.0,0.265388540339499,-3.7673773287955568,-0.1060446349130156,0.6301607998782114,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K04085,57,21,3.9476579722781664,6.0407239534058,0.3157026860168797,0.3615418448443375,-2.093065981127634,-0.13577451592429646,0.6309111926909776,1.0
canonical_control vs ME_CFS_like_control,immune_pct,immune_pct__% CD4+ RO+ IL-17- INFg+ d6,56,21,28.964761904761904,28.176190476190477,29.174999999999997,29.3,0.7885714285714265,0.13112487102942122,0.6309405728026656,1.0
canonical_control vs ME_CFS_like_control,immune_res,immune_res__% CD4+ RO+ IL-17- INFg+ d6,56,21,28.964761904761904,28.176190476190477,29.174999999999997,29.3,0.7885714285714265,0.13112487102942122,0.6309405728026656,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K06222,57,21,11.765285656414296,17.412425716269397,0.671333413408615,1.4515639912734046,-5.647140059855101,-0.09781838173710829,0.6309448743435386,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K09908,57,21,6.340228126783235,10.011354792762525,0.637095496653235,0.9449540936951359,-3.6711266659792896,-0.12166755665439571,0.6309448743435386,1.0
canonical_control vs ME_CFS_like_control,immune_pct,immune_pct__% CD8+ MAIT INFg+ GzA+ d1,56,21,77.29970238095237,76.28095238095239,81.85,83.1,1.018749999999983,0.05727389337921696,0.630945062426595,1.0
canonical_control vs ME_CFS_like_control,immune_res,immune_res__% CD8+ MAIT INFg+ GzA+ d1,56,21,77.29970238095237,76.28095238095239,81.85,83.1,1.018749999999983,0.05727389337921696,0.630945062426595,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K05844,57,21,10.314368346007498,16.93482149436763,1.397927670902775,1.427349615457529,-6.620453148360131,-0.1395602079721314,0.6317236242002796,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K08306,57,21,16.26114292739765,24.10177947352557,2.2477150189972,2.63912467209803,-7.8406365461279215,-0.11372440674886919,0.6317236242002796,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K09806,57,21,3.85377173823118,6.175962042860083,0.0,0.0,-2.322190304628903,-0.11778963830945276,0.6320953227166703,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K02847,57,21,14.935371254361222,28.857310106983125,2.04120816175012,0.66283009079185,-13.921938852621903,-0.2384755434347812,0.6321617933583461,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K21084,57,21,29.72321319167296,55.07580073260775,0.909094471354125,2.323922150236065,-25.352587540934792,-0.13945872030193282,0.6333141847034627,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K07648,57,21,31.6634298871915,50.638583513758626,2.893252870777605,6.856764255085406,-18.975153626567124,-0.12235540829669676,0.633663846673344,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K08172,57,21,24.836412800733523,32.5546783258673,0.671333413408615,3.2957659119886453,-7.718265525133777,-0.0631634547508904,0.6338104969758189,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K01692,57,21,6.758156961146338,0.7811997353158515,0.0,0.0,5.976957225830486,0.33768321900896175,0.6339258371617331,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K12295,57,21,0.818013955056475,1.0881374256634193,0.21769749109797634,0.0,-0.2701234706069443,-0.12402381343414685,0.634661094837641,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K19775,57,21,10.190377361946377,15.300297877865624,0.0,0.580980537559015,-5.109920515919248,-0.101061155457738,0.634661094837641,1.0
canonical_control vs ME_CFS_like_control,immune_pct,immune_pct__% CD4+ RO+ CCR6- total INFg+ d6,56,21,27.734002976190474,26.602333333333338,28.1675,25.814,1.131669642857137,0.1678286971600655,0.6350253416122984,1.0
canonical_control vs ME_CFS_like_control,immune_res,immune_res__% CD4+ RO+ CCR6- total INFg+ d6,56,21,27.734002976190474,26.602333333333338,28.1675,25.814,1.131669642857137,0.1678286971600655,0.6350253416122984,1.0
canonical_control vs ME_CFS_like_control,immune_res,immune_res__CD4+ CCR6+ as % of RO+,56,21,-0.3605081182216225,-0.24865423193682876,0.1293870836866841,-3.493812205402131,-0.11185388628479373,-0.01136145625511895,0.6350253416122984,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K12507,57,21,14.478421760438376,24.132120605418603,2.10960604347811,2.182731163001135,-9.653698844980227,-0.12567922702556397,0.6353420510445833,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K14055,57,21,11.938627591447792,16.053989502892694,1.02087620911815,2.01580985228353,-4.115361911444902,-0.08144318399510288,0.6353594279523165,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K13889,57,21,27.11817345102904,31.980276367225688,4.947257921254986,5.387343180637215,-4.862102916196648,-0.05113254562164613,0.6356509468800773,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K19091,57,21,11.034830414958394,12.729282573968636,10.1026827469681,13.406767846819658,-1.6944521590102415,-0.18945137680108184,0.6356509468800773,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K08986,57,21,10.113430222505228,9.469842751803085,5.083697736176435,6.549642515587685,0.6435874707021423,0.03443400955611453,0.6360017929003572,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K06015,57,21,13.589114635057417,8.182904116337847,6.355840836039455,6.07538206261521,5.40621051871957,0.1822455129666716,0.6361000194926791,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K07712,57,21,28.475401610239246,39.303887911167244,6.05941673393455,5.56464384717555,-10.828486300927999,-0.09549608924219852,0.6361192284615331,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K08281,57,21,29.8688498099506,35.55581114648732,25.731508838694147,24.3015282504609,-5.686961336536722,-0.12630261532918266,0.6361192284615331,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K00302,57,21,25.014784003254146,26.732079088903554,22.043588805572952,23.5994604623233,-1.7172950856494076,-0.1065071308148848,0.6361213626040843,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K00761,57,21,1011.4282052908518,993.1865127167957,1025.4175737640965,1002.12388331008,18.24169257405606,0.1478363338982969,0.6361213626040843,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K00917,57,21,43.05728048790131,44.36832065105472,40.1881515738502,42.06745550278345,-1.3110401631534074,-0.0439621334941105,0.6361213626040843,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K01271,57,21,49.64070054950028,54.63136872871368,25.4239782067249,24.47303885717575,-4.990668179213401,-0.04449201396885982,0.6361213626040843,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K01547,57,21,1792.2907198876082,1874.8465381963074,1720.35585865505,1730.82723275083,-82.55581830869914,-0.14328420902584257,0.6361213626040843,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K01595,57,21,134.2066592478248,163.31446037559041,81.80917239450301,67.77410094470065,-29.10780112776561,-0.13258838624000835,0.6361213626040843,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K02030,57,21,945.8074538945099,860.7947445893346,875.01593638696,881.696854658856,85.01270930517524,0.23278428977731488,0.6361213626040843,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K02421,57,21,83.44239668626975,79.45742882178648,66.90757213235055,65.48264695211805,3.9849678644832665,0.06516947827262035,0.6361213626040843,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K04653,57,21,32.885275739375395,37.14293156354296,28.749301538946852,22.893760481982493,-4.257655824167564,-0.11357829881950209,0.6361213626040843,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K06405,57,21,181.61583261634675,171.34261246685662,176.077245725578,168.475385303839,10.273220149490129,0.14992866936470456,0.6361213626040843,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K07115,57,21,93.61710142762503,79.25936316483396,67.8322984439289,60.474295568506,14.357738262791074,0.16685456261114906,0.6361213626040843,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K08159,57,21,47.582285675623275,55.17870768493658,41.73469597063677,31.0671944900807,-7.596422009313308,-0.11634534391811503,0.6361213626040843,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K08681,57,21,121.53669159721258,117.30562053299718,119.6849810400934,122.36266229884055,4.231071064215399,0.06649818589726389,0.6361213626040843,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K10563,57,21,156.20566095677776,176.65085649359995,146.37744106930785,148.2874375583925,-20.445195536822183,-0.23331068108436537,0.6361213626040843,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K15582,57,21,573.4222426866481,590.67830409754,571.831556862263,592.648096571359,-17.256061410891903,-0.08296518583679902,0.6361213626040843,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K15923,57,21,3957.636643820131,3677.4532081387442,3715.9304199904504,3508.54215420759,280.183435681387,0.2008684508414259,0.6361213626040843,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K09904,57,21,3.033747243023444,4.21560121840398,0.0,0.0,-1.1818539753805357,-0.09277551111875097,0.6368548524237785,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K02560,57,21,12.134844966155196,18.021801736936872,1.81533827575322,1.560043885627278,-5.886956770781676,-0.11765679379419762,0.6372995469108925,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K19745,57,21,14.259588855783214,21.23726815687102,0.54061961819261,0.295430713090501,-6.977679301087807,-0.09633518536396185,0.6380054671048154,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K21759,57,21,4.288064017998382,3.2888916538458313,2.29701820933045,1.8422152525513,0.9991723641525505,0.12431684200175494,0.6385135569518463,1.0
canonical_control vs ME_CFS_like_control,species,species__Alistipes_finegoldii,57,21,0.006076977156904184,0.007452254742089552,0.0022612499986695003,0.0028372999447438,-0.0013752775851853683,-0.10271754932573379,0.6386058560308894,1.0
canonical_control vs ME_CFS_like_control,immune_res,immune_res__% CD4+ RO+ CCR6+ INFg+ IL-17- d1,56,21,-0.5231736453201921,-0.45561412151066993,-0.7868045977011506,1.26319540229885,-0.06755952380952213,-0.010605974371188643,0.6390988960676632,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K00892,57,21,19.538092183089795,25.528116478957834,0.604794363446285,1.71868829817064,-5.990024295868039,-0.06612286314304434,0.6392981367782211,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K06866,57,21,6.3834279373391976,7.520405807608103,0.303031490451375,0.697837740626155,-1.1369778702689057,-0.04032495507696551,0.6392981367782211,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K08969,57,21,12.909643444453287,7.187172269491522,4.732539779404103,4.846266342046436,5.722471174961766,0.2588153085789598,0.639967166154034,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K16149,57,21,46.046418236526385,4.8117096608076295,0.0,0.0,41.234708575718756,0.2650125171238778,0.6400654622763328,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K18898,57,21,12.244084718280106,22.93992835032301,0.0,0.59118101613903,-10.695843632042905,-0.1395716255601242,0.6412372566604032,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K17215,57,21,3.920842003264309,1.7451365083530805,1.14504564924211,1.23658752159457,2.1757054949112287,0.16974735245852457,0.6417672814420403,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K10829,57,21,10.314293526839595,13.752125376234241,0.303031490451375,1.5188455156538,-3.4378318493946463,-0.07285033371589061,0.6420559027676354,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K12998,57,21,3.655900772661293,0.9473003944083794,0.4683125383460215,0.0,2.7086003782529136,0.19562942111001458,0.6422120607666131,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K07180,57,21,21.759851510184333,29.43694651471966,1.97058659363334,1.478028595528465,-7.677095004535328,-0.07823737991301946,0.6427463246057636,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K07661,57,21,7.161904916167452,9.001278912176822,0.0,0.0,-1.8393739960093702,-0.05760216610627047,0.6428793877418042,1.0
canonical_control vs ME_CFS_like_control,immune_pct,immune_pct__% CD8+ RO+ CD31- CD27+ d0,56,21,14.036934523809522,13.140714285714285,13.649999999999999,12.2,0.8962202380952373,0.14898389991832667,0.6431813989105319,1.0
canonical_control vs ME_CFS_like_control,immune_pct,immune_pct__% CD4+ RO+ CCR6+ INFg+ IL-17- d1,56,21,21.21363095238095,21.281190476190478,20.95,23.0,-0.06755952380952834,-0.010605974371189613,0.6431879459129023,1.0
canonical_control vs ME_CFS_like_control,immune_pct,immune_pct__% CD4+ RO+ CD161- IL-17- INFg+ d6,56,21,26.71285714285714,25.91904761904762,27.225,25.2,0.793809523809518,0.13742856833854888,0.6431901281671173,1.0
canonical_control vs ME_CFS_like_control,immune_pct,immune_pct__% viable CD3- CCR6- GzA+ INFg- d1,56,21,16.61327380952381,15.689761904761905,14.434999999999999,12.55,0.9235119047619058,0.0821966889260941,0.64319231038138,1.0
canonical_control vs ME_CFS_like_control,immune_res,immune_res__% CD8+ in total MAIT d6,56,21,-0.09019327065968288,-1.0630675010845547,2.1237948245784075,-1.178059701492532,0.9728742304248719,0.09424081289545243,0.6432010388389334,1.0
canonical_control vs ME_CFS_like_control,immune_res,immune_res__% CD4+ RO+ total INFg+ d1 P13,56,21,0.2522646950946313,0.05508422136737684,0.06001956079841503,-0.47744681291245666,0.19718047372725445,0.07065001789182472,0.6432010388389334,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K11250,57,21,6.610088964192104,9.110378839306385,0.0,0.618293760797285,-2.500289875114281,-0.07901716458844206,0.6433696730883189,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K16703,57,21,9.455350463512415,18.32946942924417,0.0,0.580980537559015,-8.874118965731755,-0.14819894959822072,0.6433696730883189,1.0
canonical_control vs ME_CFS_like_control,quest,quest__Potassium,57,21,0.007341753943357248,0.02270577105014187,0.007568590350047266,0.00662251655629135,-0.015364017106784622,-0.30079136651994054,0.643650103992985,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K00196,57,21,18.818468634716208,17.11586059789309,7.073795108615855,5.27824934419607,1.7026080368231185,0.0655275754809877,0.6438329805553797,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K00009,57,21,99.55463626261025,106.33582318382315,72.2140833042595,54.983470016982,-6.781186921212907,-0.05202593544971495,0.6441790451100149,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K00048,57,21,1743.284429783391,1725.8558110216406,1748.8630988170949,1646.15942157589,17.428618761750386,0.05486736322021359,0.6441790451100149,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K00931,57,21,1155.1556414770234,1181.3132106456226,1146.0711915517966,1178.53612822081,-26.15756916859914,-0.12673914874883235,0.6441790451100149,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K00989,57,21,75.43563254608381,93.33960774981499,56.1876288015473,56.1972840791907,-17.90397520373118,-0.1569360876045524,0.6441790451100149,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K01026,57,21,123.24522049513939,138.03379531349478,113.4804297461169,113.4487506240542,-14.788574818355386,-0.19845536256679003,0.6441790451100149,1.0
canonical_control vs ME_CFS_like_control,kegg,kegg__K01185,57,21,874.5758820216633,804.8709032731051,851.4642667827525,736.88610102052,69.70497874855823,0.18846814485712082,0.6441790451100149,1.0
